otu_id	kingdom	phylum	class	order	family	genus	species
OTU14458	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU14460	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU14461	Bacteria						
OTU14463	Bacteria	Actinobacteria	Actinobacteria				
OTU14469	Bacteria						
OTU14472	Bacteria	Chloroflexi					
OTU14473	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae		
OTU14474	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales			
OTU14478	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	
OTU14481	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae		
OTU14482	Bacteria	Chloroflexi					
OTU14490	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU14491	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	
OTU14492	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
OTU14493	Bacteria	Saccharibacteria					
OTU14494	Bacteria						
OTU14498	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	
OTU14501	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae		
OTU14504	Bacteria	Actinobacteria	Actinobacteria	Micrococcales			
OTU14507	Bacteria	Chloroflexi					
OTU14510	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Agrobacterium tumefaciens
OTU14513	Bacteria						
OTU14517	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	
OTU14518	Bacteria						
OTU14519	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU14523	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae		
OTU14525	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	FFCH7168		
OTU14526	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
OTU14527	Bacteria	Chloroflexi	TK10				
OTU14536	Bacteria	Proteobacteria					
OTU14540	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Agrobacterium tumefaciens
OTU14543	Bacteria						
OTU14548	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae		
OTU14552	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	
OTU14561	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
OTU14562	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU14565	Bacteria						
OTU14567	Bacteria	Actinobacteria	Actinobacteria				
OTU14570	Bacteria	Proteobacteria					
OTU14573	Bacteria	Chloroflexi	TK10				
OTU14575	Bacteria	Proteobacteria					
OTU14576	Bacteria	Actinobacteria	Actinobacteria	Micrococcales			
OTU14580	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales			
OTU14581	Bacteria	Proteobacteria	Betaproteobacteria				
OTU14587	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU14589	Bacteria						
OTU14594	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Gordonia	
OTU14595	Bacteria	Chloroflexi	TK10				
OTU14599	Bacteria	Acidobacteria	Acidobacteria	Subgroup 5			
OTU14602	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU14605	Bacteria						
OTU14612	Bacteria	Actinobacteria	Actinobacteria				
OTU14613	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	Nordella	
OTU14615	Bacteria						
OTU14619	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
OTU14620	Bacteria	Actinobacteria	Actinobacteria				
OTU14621	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU14624	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	
OTU14628	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae		
OTU14630	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	
OTU14631	Bacteria	Actinobacteria	Actinobacteria				
OTU14634	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	
OTU14635	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae		
OTU14644	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
OTU14645	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		
OTU14646	Bacteria						
OTU14650	Bacteria	Actinobacteria	Actinobacteria				
OTU14651	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae		
OTU14653	Bacteria						
OTU14655	Bacteria						
OTU14658	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
OTU14662	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU14663	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
OTU14665	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	
OTU14667	Bacteria						
OTU14669	Bacteria						
OTU14671	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales			
OTU14672	Bacteria	Actinobacteria	Actinobacteria				
OTU14673	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		
OTU14678	Bacteria	Actinobacteria	Actinobacteria				
OTU14680	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	
OTU14683	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	
OTU14695	Bacteria	Proteobacteria					
OTU14696	Bacteria	Proteobacteria	Deltaproteobacteria				
OTU14698	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Sorangium	
OTU14707	Bacteria						
OTU14711	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales			
OTU14717	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	
OTU14718	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
OTU14719	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae		
OTU14722	Bacteria	Proteobacteria					
OTU14725	Bacteria	Proteobacteria					
OTU14729	Bacteria	Acidobacteria	Acidobacteria	Subgroup 3		Bryobacter	
OTU14730	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU14732	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU14733	Bacteria	Proteobacteria					
OTU14734	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU14735	Bacteria						
OTU14737	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	
OTU14738	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae		
OTU14739	Bacteria	Firmicutes	Bacilli				
OTU14742	Bacteria						
OTU14745	Bacteria	Proteobacteria	Betaproteobacteria				
OTU14746	Bacteria	Proteobacteria					
OTU14749	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae		
OTU14750	Bacteria	Proteobacteria					
OTU14751	Bacteria						
OTU14753	Bacteria	Actinobacteria	Actinobacteria				
OTU14756	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		
OTU14758	Bacteria						
OTU14759	Bacteria						
OTU14766	Bacteria	Actinobacteria	Actinobacteria				
OTU14769	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales			
OTU14775	Bacteria						
OTU14782	Bacteria						
OTU14784	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		
OTU14785	Bacteria						
OTU14789	Bacteria	Proteobacteria					
OTU14790	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
OTU14792	Bacteria	Actinobacteria	Actinobacteria				
OTU14796	Bacteria	Actinobacteria	Actinobacteria				
OTU14802	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales			
OTU14807	Bacteria	Acidobacteria	Holophagae	Subgroup 7			
OTU14808	Bacteria						
OTU14811	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae		
OTU14813	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU14817	Bacteria	Proteobacteria					
OTU14823	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU14828	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU14829	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU14830	Bacteria	Proteobacteria					
OTU14831	Bacteria	Chloroflexi					
OTU14832	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae		
OTU14837	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Phycicoccus	
OTU14839	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	
OTU14842	Bacteria						
OTU14848	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	
OTU14850	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	
OTU14851	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU14856	Bacteria	Proteobacteria					
OTU14860	Bacteria						
OTU14862	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales			
OTU14864	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales			
OTU14873	Bacteria	Actinobacteria	Actinobacteria	Frankiales			
OTU14874	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales			
OTU14877	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales			
OTU14880	Bacteria	Proteobacteria					
OTU14882	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
OTU14886	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae		
OTU14887	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU14890	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Skermanella	
OTU14891	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	
OTU14894	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU14899	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU14904	Bacteria						
OTU14906	Bacteria						
OTU14909	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
OTU14911	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
OTU14912	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU14914	Bacteria	Actinobacteria	Actinobacteria				
OTU14915	Bacteria						
OTU14917	Bacteria						
OTU14925	Bacteria	Proteobacteria	Betaproteobacteria				
OTU14926	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae		
OTU14927	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
OTU14931	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae		
OTU14933	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae		
OTU14935	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
OTU14936	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU14945	Bacteria	Proteobacteria	Betaproteobacteria				
OTU14947	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU14951	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
OTU14955	Bacteria						
OTU14963	Bacteria	Proteobacteria	Betaproteobacteria				
OTU14964	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
OTU14965	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
OTU14967	Bacteria						
OTU14972	Bacteria	Proteobacteria					
OTU14976	Bacteria						
OTU14981	Bacteria	Actinobacteria	Actinobacteria				
OTU14983	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	
OTU14985	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU14987	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU14988	Bacteria	Actinobacteria					
OTU14998	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	
OTU14999	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae		
OTU15001	Bacteria						
OTU15006	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		
OTU15008	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU15009	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU15012	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
OTU15013	Bacteria	Actinobacteria	Actinobacteria				
OTU15014	Bacteria	Acidobacteria	Acidobacteria	Subgroup 3		Bryobacter	
OTU15021	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU15040	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
OTU15041	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		
OTU15042	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	
OTU15044	Bacteria	Proteobacteria					
OTU15045	Bacteria	Proteobacteria					
OTU15051	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	
OTU15052	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	
OTU15059	Bacteria	Proteobacteria					
OTU15060	Bacteria						
OTU15066	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU15069	Bacteria	Acidobacteria	Acidobacteria	Subgroup 3			
OTU15071	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU15072	Bacteria	Verrucomicrobia	OPB35 soil group				
OTU15074	Bacteria						
OTU15076	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	FFCH7168		
OTU15083	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU15085	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU15088	Bacteria						
OTU15091	Bacteria	Proteobacteria					
OTU15092	Bacteria	Saccharibacteria					
OTU15093	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU15094	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae		
OTU15095	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU15096	Bacteria	Actinobacteria	Actinobacteria				
OTU15097	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU15098	Bacteria						
OTU15104	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales			
OTU15105	Bacteria						
OTU15107	Bacteria	TM6					
OTU15111	Bacteria	Proteobacteria	Betaproteobacteria				
OTU15120	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales			
OTU15121	Bacteria						
OTU15124	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU15125	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	
OTU15126	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	
OTU15128	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae		
OTU15133	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	
OTU15140	Bacteria	Chloroflexi					
OTU15141	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU15144	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sandaracinus	
OTU15147	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU15152	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	
OTU15153	Bacteria	Actinobacteria	Actinobacteria	Frankiales			
OTU15160	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
OTU15161	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU15163	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU15164	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU15166	Bacteria	Proteobacteria					
OTU15170	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		
OTU15171	Bacteria						
OTU15177	Bacteria	Proteobacteria					
OTU15179	Bacteria						
OTU15184	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU15185	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	
OTU15188	Bacteria	Proteobacteria	Betaproteobacteria				
OTU15190	Bacteria	Actinobacteria	Actinobacteria	Micrococcales			
OTU15191	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales			
OTU15192	Bacteria	Proteobacteria					
OTU15194	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales			
OTU15195	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
OTU15196	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae		
OTU15197	Bacteria	Verrucomicrobia	OPB35 soil group				
OTU15198	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales			
OTU15202	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae		
OTU15207	Bacteria						
OTU15214	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
OTU15219	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
OTU15220	Bacteria	Proteobacteria					
OTU15221	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium	
OTU15223	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
OTU15226	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU15230	Bacteria	Actinobacteria	Actinobacteria				
OTU15232	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
OTU15236	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU15240	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae		
OTU15241	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae		
OTU15250	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae		
OTU15257	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales	Desulfurellaceae		
OTU15258	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
OTU15261	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales			
OTU15263	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales			
OTU15265	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	
OTU15268	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas viridiflava
OTU15272	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae		
OTU15274	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU15282	Bacteria	Proteobacteria	Betaproteobacteria				
OTU15284	Bacteria						
OTU15292	Bacteria	Proteobacteria	Betaproteobacteria				
OTU15293	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	env.OPS 17		
OTU15294	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU15296	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
OTU15297	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae		
OTU15300	Bacteria	Proteobacteria	TA18				
OTU15302	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
OTU15306	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
OTU15308	Bacteria	Bacteroidetes	Cytophagia	Cytophagales			
OTU15309	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU15311	Bacteria	Proteobacteria	Deltaproteobacteria	GR-WP33-30			
OTU15312	Bacteria	Actinobacteria	Actinobacteria				
OTU15316	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales			
OTU15325	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Sorangium	
OTU15326	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	
OTU15329	Bacteria	Actinobacteria	Actinobacteria				
OTU15331	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae		
OTU15334	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU15338	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
OTU15341	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU15348	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
OTU15354	Bacteria	Proteobacteria	Betaproteobacteria				
OTU15361	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales			
OTU15366	Bacteria	Firmicutes	Bacilli	Bacillales			
OTU15367	Bacteria	Proteobacteria	Betaproteobacteria				
OTU15368	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU15370	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU15371	Bacteria	Bacteroidetes					
OTU15372	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylotenera	
OTU15374	Bacteria	Proteobacteria					
OTU15378	Bacteria						
OTU15380	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
OTU15383	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	env.OPS 17		
OTU15386	Bacteria						
OTU15388	Bacteria	Actinobacteria	Actinobacteria				
OTU15391	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
OTU15392	Bacteria						
OTU15394	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	
OTU15405	Bacteria	Proteobacteria	Deltaproteobacteria				
OTU15407	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
OTU15408	Bacteria	Actinobacteria	Actinobacteria	Micrococcales			
OTU15409	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
OTU15410	Bacteria	Actinobacteria	Actinobacteria	Micrococcales			
OTU15413	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
OTU15415	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae		
OTU15418	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
OTU15421	Bacteria	Proteobacteria					
OTU15428	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales			
OTU15430	Bacteria	Actinobacteria	Actinobacteria				
OTU15435	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales			
OTU15436	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		
OTU15438	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		
OTU15439	Bacteria						
OTU15441	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU15442	Bacteria	Proteobacteria					
OTU15447	Bacteria	Proteobacteria	Betaproteobacteria				
OTU15459	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU15461	Bacteria	Actinobacteria	Actinobacteria	Micrococcales			
OTU15467	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	
OTU15470	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	
OTU15471	Bacteria	Actinobacteria	Actinobacteria				
OTU15472	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	
OTU15474	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales			
OTU15475	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU15476	Bacteria						
OTU15478	Bacteria	Firmicutes					
OTU15481	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU15496	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
OTU15500	Bacteria						
OTU15505	Bacteria	Proteobacteria					
OTU15509	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	
OTU15510	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	
OTU15512	Bacteria	Proteobacteria	Betaproteobacteria				
OTU15518	Bacteria	Proteobacteria	Betaproteobacteria				
OTU15519	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
OTU15520	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
OTU15522	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
OTU15523	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU15525	Bacteria	Proteobacteria	Betaproteobacteria				
OTU15526	Bacteria						
OTU15528	Bacteria	Actinobacteria	Actinobacteria				
OTU15529	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	
OTU15533	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	
